title,year,number_ratings,average_rating,length,genres
Blockers,2018,"Weighted average of 2.97 based on 125,792 ratings",3.0,102 mins   More at IMDB TMDB,"Comedy, Crude Humor And Satire, Underdogs And Coming Of Age, Relationship Comedy, Funny Jokes And Crude Humor, Teen School Antics And Laughter, Gags, Jokes, And Slapstick Humor, Quirky And Endearing Relationships, Amusing Jokes And Witty Satire, Show All…"
Wildlife,2018,"Weighted average of 3.61 based on 66,517 ratings",3.6,105 mins   More at IMDB TMDB,"Drama, Moving Relationship Stories, Humanity And The World Around Us, Enduring Stories Of Family And Marital Drama, Emotional And Touching Family Dramas, Heartbreaking And Moving Family Drama, Powerful Stories Of Heartbreak And Suffering, Touching And Sentimental Family Stories, Show All…"
The Predator,2018,"Weighted average of 2.12 based on 132,262 ratings",2.1,107 mins   More at IMDB TMDB,"Adventure, Science Fiction, Action, Monsters, Aliens, Sci-Fi And The Apocalypse, Crude Humor And Satire, High Speed And Special Ops, Action-Packed Space And Alien Sagas, Sci-Fi Horror, Creatures, And Aliens, Dangerous Technology And The Apocalypse, Action Comedy And Silly Heroics, Superheroes In Action-Packed Battles With Villains, Show All…"
Overlord,2018,"Weighted average of 3.23 based on 119,522 ratings",3.2,110 mins   More at IMDB TMDB,"Horror, War, Science Fiction, War And Historical Adventure, Horror, The Undead And Monster Classics, Epic Heroes, Intense Violence And Sexual Transgression, High Speed And Special Ops, Military Combat And Heroic Soldiers, Nazis And World War II, Survival Horror And Zombie Carnage, Bravery In War, Superheroes In Action-Packed Battles With Villains, Show All…"
The Equalizer 2,2018,"Weighted average of 3.04 based on 139,161 ratings",3.0,121 mins   More at IMDB TMDB,"Action, Crime, Thriller, High Speed And Special Ops, Crime, Drugs And Gangsters, Epic Heroes, Explosive And Action-Packed Heroes Vs. Villains, Violent Action, Guns, And Crime, Exciting Spy Thrillers With Tense Intrigue, Suspenseful Crime Thrillers, Adrenaline-Fueled Action And Fast Cars, Show All…"
The Hate U Give,2018,"Weighted average of 3.71 based on 102,028 ratings",3.7,133 mins   More at IMDB TMDB,"Drama, Crime, Underdogs And Coming Of Age, Crime, Drugs And Gangsters, Moving Relationship Stories, Racism And The Powerful Fight For Justice, Violent Crime And Drugs, Emotional And Touching Family Dramas, Student Coming-Of-Age Challenges, Powerful Stories Of Heartbreak And Suffering, Show All…"
Truth or Dare,2018,"Weighted average of 1.93 based on 143,054 ratings",1.9,101 mins   More at IMDB TMDB,"Horror, Thriller, Horror, The Undead And Monster Classics, Intense Violence And Sexual Transgression, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Gory, Gruesome, And Slasher Horror, Creepy, Chilling, And Terrifying Horror, Gothic And Eerie Haunting Horror, Show All…"
The Mule,2018,"Weighted average of 3.30 based on 121,675 ratings",3.3,116 mins   More at IMDB TMDB,"Drama, Crime, Moving Relationship Stories, Gritty Crime And Ruthless Gangsters, Heists And Thrilling Action, Quirky And Endearing Relationships, Enduring Stories Of Family And Marital Drama, Violent Crime And Drugs, Show All…"
Hotel Transylvania 3: Summer Vacation,2018,"Weighted average of 2.60 based on 144,914 ratings",2.6,97 mins   More at IMDB TMDB,"Comedy, Animation, Fantasy, Family, Crude Humor And Satire, Kids' Animated Fun And Adventure, Holiday Joy And Heartwarming Christmas, Gags, Jokes, And Slapstick Humor, Adorable Animals And Heartwarming Families, Catchy Songs And Hilarious Musical Comedy, Show All…"
The Cloverfield Paradox,2018,"Weighted average of 2.26 based on 129,347 ratings",2.3,102 mins   More at IMDB TMDB,"Horror, Thriller, Science Fiction, Monsters, Aliens, Sci-Fi And The Apocalypse, Imaginative Space Odysseys And Alien Encounters, Sci-Fi Horror, Creatures, And Aliens, Action-Packed Space And Alien Sagas, Thought-Provoking Sci-Fi Action And Future Technology, Dangerous Technology And The Apocalypse, Show All…"
The Perfection,2018,"Weighted average of 2.88 based on 112,518 ratings",2.9,90 mins   More at IMDB TMDB,"Horror, Drama, Thriller, Intense Violence And Sexual Transgression, Horror, The Undead And Monster Classics, Twisted Dark Psychological Thriller, Challenging Or Sexual Themes & Twists, Graphic Violence And Brutal Revenge, Terrifying, Haunted, And Supernatural Horror, Gory, Gruesome, And Slasher Horror, Show All…"
Rampage,2018,"Weighted average of 2.37 based on 144,833 ratings",2.4,107 mins   More at IMDB TMDB,"Action, Adventure, Science Fiction, Epic Heroes, Monsters, Aliens, Sci-Fi And The Apocalypse, High Speed And Special Ops, Superheroes In Action-Packed Battles With Villains, Sci-Fi Monster And Dinosaur Adventures, Dangerous Technology And The Apocalypse, Action-Packed Space And Alien Sagas, Explosive And Action-Packed Heroes Vs. Villains, Show All…"
The Wolf House,2018,"Weighted average of 4.12 based on 42,941 ratings",4.1,75 mins   More at IMDB TMDB,"Animation, Drama, Horror, Humanity And The World Around Us, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Dreamlike, Quirky, And Surreal Storytelling, Creepy, Chilling, And Terrifying Horror, Surreal And Thought-Provoking Visions Of Life And Death, Gothic And Eerie Haunting Horror, Show All…"
Happy as Lazzaro,2018,"Weighted average of 4.02 based on 62,158 ratings",4.0,128 mins   More at IMDB TMDB,"Drama, Fantasy, Faith And Religion, Surreal And Thought-Provoking Visions Of Life And Death, Religious Faith, Sin, And Forgiveness, Faith And Spiritual Journeys, Powerful Poetic And Passionate Drama, Show All…"
An Elephant Sitting Still,2018,"Weighted average of 4.34 based on 29,100 ratings",4.3,234 mins   More at IMDB TMDB,"Drama, Humanity And The World Around Us, Tragic Sadness And Captivating Beauty, Powerful Stories Of Heartbreak And Suffering, Show All…"
American Animals,2018,"Weighted average of 3.66 based on 81,453 ratings",3.7,117 mins   More at IMDB TMDB,"Drama, Documentary, Crime, Moving Relationship Stories, Heists And Thrilling Action, Show All…"
Blindspotting,2018,"Weighted average of 4.09 based on 71,309 ratings",4.1,95 mins   More at IMDB TMDB,"Drama, Comedy, Crime, Crime, Drugs And Gangsters, Violent Crime And Drugs, Racism And The Powerful Fight For Justice, Powerful Stories Of Heartbreak And Suffering, Fascinating, Emotional Stories And Documentaries, Quirky And Endearing Relationships, Show All…"
The First Purge,2018,"Weighted average of 2.44 based on 121,146 ratings",2.4,97 mins   More at IMDB TMDB,"Action, Thriller, Horror, Crime, Drugs And Gangsters, Intense Violence And Sexual Transgression, Politics And Human Rights, Horror, The Undead And Monster Classics, Epic Heroes, Violent Action, Guns, And Crime, Twisted Dark Psychological Thriller, Racism And The Powerful Fight For Justice, Explosive And Action-Packed Heroes Vs. Villains, Gritty Crime And Ruthless Gangsters, Show All…"
Leave No Trace,2018,"Weighted average of 3.75 based on 77,352 ratings",3.7,109 mins   More at IMDB TMDB,"Drama, Moving Relationship Stories, Heartbreaking And Moving Family Drama, Emotional And Touching Family Dramas, Powerful Stories Of Heartbreak And Suffering, Touching And Sentimental Family Stories, Enduring Stories Of Family And Marital Drama, Show All…"
Sicario: Day of the Soldado,2018,"Weighted average of 3.22 based on 114,751 ratings",3.2,122 mins   More at IMDB TMDB,"Thriller, Crime, Action, High Speed And Special Ops, Politics And Human Rights, Crime, Drugs And Gangsters, Intense Political And Terrorist Thrillers, Exciting Spy Thrillers With Tense Intrigue, Violent Action, Guns, And Crime, Explosive And Action-Packed Heroes Vs. Villains, Violent Crime And Drugs, Show All…"
Boy Erased,2018,"Weighted average of 3.31 based on 86,766 ratings",3.3,115 mins   More at IMDB TMDB,"Drama, Moving Relationship Stories, Faith And Religion, Intense Violence And Sexual Transgression, Religious Faith, Sin, And Forgiveness, Emotional And Touching Family Dramas, Powerful Stories Of Heartbreak And Suffering, Heartbreaking And Moving Family Drama, Emotional LGBTQ Relationships, Show All…"
Tully,2018,"Weighted average of 3.59 based on 82,734 ratings",3.6,96 mins   More at IMDB TMDB,"Comedy, Drama, Moving Relationship Stories, Emotional And Touching Family Dramas, Touching And Sentimental Family Stories, Powerful Stories Of Heartbreak And Suffering, Enduring Stories Of Family And Marital Drama, Heartbreaking And Moving Family Drama, Show All…"
Can You Ever Forgive Me?,2018,"Weighted average of 3.65 based on 79,217 ratings",3.6,106 mins   More at IMDB TMDB,"Drama, Crime, Comedy, Crude Humor And Satire, Relationship Comedy, Moving Relationship Stories, Quirky And Endearing Relationships, Laugh-Out-Loud Relationship Entanglements, Gags, Jokes, And Slapstick Humor, Charming Romances And Delightful Chemistry, Emotional LGBTQ Relationships, Show All…"
Assassination Nation,2018,"Weighted average of 3.01 based on 77,795 ratings",3.0,108 mins   More at IMDB TMDB,"Thriller, Comedy, Horror, Intense Violence And Sexual Transgression, Underdogs And Coming Of Age, Graphic Violence And Brutal Revenge, Challenging Or Sexual Themes & Twists, Dreamlike, Quirky, And Surreal Storytelling, Twisted Dark Psychological Thriller, Violent Action, Guns, And Crime, Show All…"
Three Identical Strangers,2018,"Weighted average of 3.71 based on 92,124 ratings",3.7,97 mins   More at IMDB TMDB,"Documentary, Intense Violence And Sexual Transgression, Fascinating, Emotional Stories And Documentaries, Emotional And Touching Family Dramas, Powerful Stories Of Heartbreak And Suffering, Heartbreaking And Moving Family Drama, Show All…"
I Want to Eat Your Pancreas,2018,"Weighted average of 3.86 based on 93,916 ratings",3.9,108 mins   More at IMDB TMDB,"Drama, Romance, Animation, Moving Relationship Stories, Touching And Sentimental Family Stories, Surreal And Thought-Provoking Visions Of Life And Death, Powerful Stories Of Heartbreak And Suffering, Show All…"
Pacific Rim: Uprising,2018,"Weighted average of 2.19 based on 123,110 ratings",2.2,111 mins   More at IMDB TMDB,"Action, Science Fiction, Adventure, Fantasy, Monsters, Aliens, Sci-Fi And The Apocalypse, Epic Heroes, Thought-Provoking Sci-Fi Action And Future Technology, Superheroes In Action-Packed Battles With Villains, Action-Packed Space And Alien Sagas, Sci-Fi Monster And Dinosaur Adventures, Dangerous Technology And The Apocalypse, Show All…"
The Nightingale,2018,"Weighted average of 3.72 based on 63,293 ratings",3.7,136 mins   More at IMDB TMDB,"Western, Thriller, Drama, Intense Violence And Sexual Transgression, Epic History And Literature, Graphic Violence And Brutal Revenge, Gripping, Intense Violent Crime, Racism And The Powerful Fight For Justice, Challenging Or Sexual Themes & Twists, Powerful Stories Of Heartbreak And Suffering, Show All…"
Apostle,2018,"Weighted average of 3.10 based on 94,410 ratings",3.1,130 mins   More at IMDB TMDB,"Drama, Horror, Mystery, Thriller, Horror, The Undead And Monster Classics, Intense Violence And Sexual Transgression, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Gothic And Eerie Haunting Horror, Gory, Gruesome, And Slasher Horror, Creepy, Chilling, And Terrifying Horror, Show All…"
Gonjiam: Haunted Asylum,2018,"Weighted average of 3.33 based on 79,484 ratings",3.3,95 mins   More at IMDB TMDB,"Horror, Mystery, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Gothic And Eerie Haunting Horror, Creepy, Chilling, And Terrifying Horror, Gory, Gruesome, And Slasher Horror, Show All…"
Won’t You Be My Neighbor?,2018,"Weighted average of 4.18 based on 78,018 ratings",4.2,95 mins   More at IMDB TMDB,"Documentary, Humanity And The World Around Us, Faith And Religion, Moving Relationship Stories, Emotional And Touching Family Dramas, Powerful Stories Of Heartbreak And Suffering, Emotional Life Of Renowned Artists, Fascinating, Emotional Stories And Documentaries, Touching And Sentimental Family Stories, Show All…"
Mary Queen of Scots,2018,"Weighted average of 3.06 based on 78,275 ratings",3.1,124 mins   More at IMDB TMDB,"History, Drama, Epic History And Literature, Lavish Dramas And Sumptuous Royalty, Captivating Vision And Shakespearean Drama, Historical Battles And Epic Heroism, Passion And Romance, Show All…"
Sierra Burgess Is a Loser,2018,"Weighted average of 1.55 based on 134,242 ratings",1.5,105 mins   More at IMDB TMDB,"Drama, Romance, Comedy, Underdogs And Coming Of Age, Teen School Antics And Laughter, Emotional Teen Coming-Of-Age Stories, Laugh-Out-Loud Relationship Entanglements, Emotional LGBTQ Relationships, Student Coming-Of-Age Challenges, Show All…"
The Sisters Brothers,2018,"Weighted average of 3.56 based on 76,322 ratings",3.6,121 mins   More at IMDB TMDB,"Comedy, Western, Drama, Westerns, Wild West Outlaws And Gunfights, Western Frontier Dramas With A Touch Of Humor, Violent Action, Guns, And Crime, Gritty Crime And Ruthless Gangsters, Show All…"
Maniac,2018,"Weighted average of 3.93 based on 81,931 ratings",3.9,383 mins   More at IMDB TMDB,"Drama, Comedy, Humanity And The World Around Us, Moving Relationship Stories, Dreamlike, Quirky, And Surreal Storytelling, Surreal And Thought-Provoking Visions Of Life And Death, Emotional And Captivating Fantasy Storytelling, Powerful Stories Of Heartbreak And Suffering, Show All…"
Taylor Swift: Reputation Stadium Tour,2018,"Weighted average of 4.47 based on 95,601 ratings",4.5,125 mins   More at IMDB TMDB,Music
Ghostland,2018,"Weighted average of 3.12 based on 86,113 ratings",3.1,91 mins   More at IMDB TMDB,"Horror, Mystery, Thriller, Horror, The Undead And Monster Classics, Intense Violence And Sexual Transgression, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Gory, Gruesome, And Slasher Horror, Graphic Violence And Brutal Revenge, Challenging Or Sexual Themes & Twists, Show All…"
Unsane,2018,"Weighted average of 3.27 based on 74,458 ratings",3.3,98 mins   More at IMDB TMDB,"Horror, Thriller, Intense Violence And Sexual Transgression, Horror, The Undead And Monster Classics, Twisted Dark Psychological Thriller, Terrifying, Haunted, And Supernatural Horror, Gothic And Eerie Haunting Horror, Creepy, Chilling, And Terrifying Horror, Challenging Or Sexual Themes & Twists, Show All…"
Possum,2018,"Weighted average of 3.17 based on 53,075 ratings",3.2,85 mins   More at IMDB TMDB,"Horror, Thriller, Drama, Intense Violence And Sexual Transgression, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Gothic And Eerie Haunting Horror, Creepy, Chilling, And Terrifying Horror, Challenging Or Sexual Themes & Twists, Show All…"
Insidious: The Last Key,2018,"Weighted average of 2.46 based on 106,385 ratings",2.5,103 mins   More at IMDB TMDB,"Thriller, Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Creepy, Chilling, And Terrifying Horror, Gory, Gruesome, And Slasher Horror, Chilling Experiments And Classic Monster Horror, Show All…"
The Strangers: Prey at Night,2018,"Weighted average of 2.71 based on 89,350 ratings",2.7,86 mins   More at IMDB TMDB,"Horror, Thriller, Horror, The Undead And Monster Classics, Gory, Gruesome, And Slasher Horror, Terrifying, Haunted, And Supernatural Horror, Creepy, Chilling, And Terrifying Horror, Gothic And Eerie Haunting Horror, Sci-Fi Horror, Creatures, And Aliens, Show All…"
