title,year,number_ratings,average_rating,length,genres
The Little Mermaid Live!,2019,"Weighted average of 2.50 based on 2,346 ratings",2.5,84 mins   More at IMDB TMDB,"Family, TV Movie, Music"
Climate of the Hunter,2019,"Weighted average of 3.18 based on 1,095 ratings",3.2,82 mins   More at IMDB TMDB,"Drama, Horror"
The Giant,2019,Weighted average of 3.02 based on 882 ratings,3.0,99 mins   More at IMDB TMDB,"Thriller, Mystery, Crime"
Fall in Love at First Kiss,2019,"Weighted average of 2.68 based on 2,412 ratings",2.7,123 mins   More at IMDB TMDB,"Comedy, Romance"
Heroes Don’t Die,2019,"Weighted average of 3.02 based on 1,738 ratings",3.0,85 mins   More at IMDB TMDB,Drama
Paris Is Us,2019,"Weighted average of 2.55 based on 2,139 ratings",2.5,83 mins   More at IMDB TMDB,Drama
O Barato de Iacanga,2019,"Weighted average of 3.73 based on 2,255 ratings",3.7,93 mins   More at IMDB TMDB,"Music, Documentary"
Space Dogs,2019,"Weighted average of 3.29 based on 1,466 ratings",3.3,91 mins   More at IMDB TMDB,Documentary
Too Handsome to Handle,2019,"Weighted average of 3.03 based on 3,179 ratings",3.0,106 mins   More at IMDB TMDB,"Drama, Comedy, Romance"
And They Say I Am the Crazy One,2019,"Weighted average of 3.19 based on 2,525 ratings",3.2,91 mins   More at IMDB TMDB,"Drama, Comedy"
Our Planet: Behind The Scenes,2019,"Weighted average of 4.06 based on 2,062 ratings",4.1,63 mins   More at IMDB TMDB,Documentary
Unda,2019,"Weighted average of 3.52 based on 2,866 ratings",3.5,130 mins   More at IMDB TMDB,Drama
Mr. Hiiragi’s Homeroom,2019,"Weighted average of 3.79 based on 2,053 ratings",3.8,450 mins   More at IMDB TMDB,"Drama, Mystery, Crime"
Room for Rent,2019,"Weighted average of 2.39 based on 2,226 ratings",2.4,81 mins   More at IMDB TMDB,"Thriller, Horror, Intense Violence And Sexual Transgression, Twisted Dark Psychological Thriller, Terrifying, Haunted, And Supernatural Horror, Challenging Or Sexual Themes & Twists, Gory, Gruesome, And Slasher Horror, Gothic And Eerie Haunting Horror, Show All…"
The Blue Elephant 2,2019,"Weighted average of 3.29 based on 3,016 ratings",3.3,129 mins   More at IMDB TMDB,"Mystery, Thriller, Drama"
Loving Vincent: The Impossible Dream,2019,Weighted average of 3.56 based on 752 ratings,3.6,60 mins   More at IMDB TMDB,Documentary
There’s Something in the Water,2019,"Weighted average of 3.70 based on 1,114 ratings",3.7,73 mins   More at IMDB TMDB,Documentary
The Last Czars,2019,"Weighted average of 3.40 based on 2,403 ratings",3.4,270 mins   More at IMDB TMDB,"Drama, Documentary, Epic History And Literature, Lavish Dramas And Sumptuous Royalty, Riveting Political And Presidential Drama, Political Drama, Patriotism, And War, Show All…"
The Operative,2019,"Weighted average of 2.73 based on 2,411 ratings",2.7,120 mins   More at IMDB TMDB,"Thriller, Drama, High Speed And Special Ops, Exciting Spy Thrillers With Tense Intrigue, Intense Political And Terrorist Thrillers, Show All…"
Keyboard Fantasies,2019,"Weighted average of 3.84 based on 1,135 ratings",3.8,71 mins   More at IMDB TMDB,"Documentary, Music"
Louis Theroux: Surviving America’s Most Hated Family,2019,"Weighted average of 3.79 based on 2,296 ratings",3.8,60 mins   More at IMDB TMDB,"Documentary, TV Movie"
Lina from Lima,2019,"Weighted average of 3.29 based on 1,696 ratings",3.3,83 mins   More at IMDB TMDB,"Drama, Comedy"
Beware of Children,2019,"Weighted average of 3.61 based on 1,512 ratings",3.6,157 mins   More at IMDB TMDB,Drama
Country Music,2019,"Weighted average of 4.20 based on 1,501 ratings",4.2,936 mins   More at IMDB TMDB,"Documentary, Song And Dance, Emotional Life Of Renowned Artists, Legendary Musicians And Stardom, Fascinating, Emotional Stories And Documentaries, Show All…"
30/30 Vision: Three Decades of Strand Releasing,2019,Weighted average of 3.25 based on 335 ratings,3.3,63 mins   More at IMDB TMDB,"Drama, Science Fiction, Comedy"
Blood on Her Name,2019,"Weighted average of 3.04 based on 1,800 ratings",3.0,84 mins   More at IMDB TMDB,"Drama, Crime, Thriller"
Seven Days War,2019,"Weighted average of 3.10 based on 1,806 ratings",3.1,89 mins   More at IMDB TMDB,"Action, Drama, Animation"
Ramprasad Ki Tehrvi,2019,"Weighted average of 3.49 based on 2,205 ratings",3.5,106 mins   More at IMDB TMDB,"Comedy, Family, Drama, Moving Relationship Stories, Touching And Sentimental Family Stories, Show All…"
Christmas at the Plaza,2019,"Weighted average of 2.51 based on 2,056 ratings",2.5,88 mins   More at IMDB TMDB,"Romance, TV Movie, Moving Relationship Stories, Charming Romances And Delightful Chemistry, Show All…"
The Dazzled,2019,"Weighted average of 3.53 based on 2,285 ratings",3.5,89 mins   More at IMDB TMDB,Drama
Crown Vic,2019,"Weighted average of 3.12 based on 2,062 ratings",3.1,110 mins   More at IMDB TMDB,"Crime, Drama, Action, Crime, Drugs And Gangsters, Suspenseful Crime Thrillers, Violent Action, Guns, And Crime, Violent Crime And Drugs, Heists And Thrilling Action, Show All…"
The Immortal,2019,"Weighted average of 3.31 based on 2,813 ratings",3.3,115 mins   More at IMDB TMDB,"Drama, Thriller, Crime, Crime, Drugs And Gangsters, Violent Crime And Drugs, Gritty Crime And Ruthless Gangsters, Show All…"
The Orphanage,2019,"Weighted average of 3.41 based on 1,580 ratings",3.4,90 mins   More at IMDB TMDB,"Music, Drama"
Cuck,2019,"Weighted average of 2.22 based on 1,631 ratings",2.2,115 mins   More at IMDB TMDB,"Drama, Intense Violence And Sexual Transgression, Challenging Or Sexual Themes & Twists, Fascinating, Emotional Stories And Documentaries, Racism And The Powerful Fight For Justice, Show All…"
Malibu Rescue,2019,"Weighted average of 2.21 based on 2,813 ratings",2.2,69 mins   More at IMDB TMDB,"Family, Action, Comedy"
It Feels So Good,2019,"Weighted average of 3.47 based on 1,429 ratings",3.5,115 mins   More at IMDB TMDB,"Romance, Drama"
Start-Up,2019,"Weighted average of 3.12 based on 2,179 ratings",3.1,102 mins   More at IMDB TMDB,"Drama, Action, Comedy"
Head Over Heels 3,2019,"Weighted average of 2.91 based on 3,038 ratings",2.9,109 mins   More at IMDB TMDB,Comedy
A Heist with Markiplier,2019,"Weighted average of 4.07 based on 2,286 ratings",4.1,90 mins   More at IMDB TMDB,"Crime, Adventure, Comedy"
Wanda Sykes: Not Normal,2019,"Weighted average of 3.56 based on 2,199 ratings",3.6,66 mins   More at IMDB TMDB,Comedy
Arctic Dogs,2019,"Weighted average of 1.86 based on 2,033 ratings",1.9,93 mins   More at IMDB TMDB,"Comedy, Animation, Adventure"
Storm Boy,2019,"Weighted average of 3.30 based on 1,581 ratings",3.3,99 mins   More at IMDB TMDB,"Drama, Family, Adventure"
"Krabi, 2562",2019,"Weighted average of 3.43 based on 1,143 ratings",3.4,94 mins   More at IMDB TMDB,"Documentary, Drama"
Planet of the Humans,2019,"Weighted average of 3.22 based on 1,676 ratings",3.2,100 mins   More at IMDB TMDB,"Documentary, Politics And Human Rights, Humanity'S Odyssey: Earth And Beyond, Show All…"
Michelle Wolf: Joke Show,2019,"Weighted average of 3.62 based on 2,330 ratings",3.6,59 mins   More at IMDB TMDB,Comedy
Domains,2019,Weighted average of 3.38 based on 880 ratings,3.4,150 mins   More at IMDB TMDB,Drama
Mercy,2019,"Weighted average of 3.11 based on 1,694 ratings",3.1,98 mins   More at IMDB TMDB,Drama
Killerman,2019,"Weighted average of 2.54 based on 1,857 ratings",2.5,112 mins   More at IMDB TMDB,"Thriller, Action, Crime, Drugs And Gangsters, Violent Action, Guns, And Crime, Gritty Crime And Ruthless Gangsters, Violent Crime And Drugs, Heists And Thrilling Action, Brutal, Violent Prison Drama, Show All…"
Roger Waters: Us + Them,2019,"Weighted average of 4.06 based on 1,541 ratings",4.1,119 mins   More at IMDB TMDB,"Documentary, Music"
Driving Licence,2019,"Weighted average of 3.28 based on 3,082 ratings",3.3,135 mins   More at IMDB TMDB,"Drama, Thriller, Mystery, Action"
Sillu Karuppatti,2019,"Weighted average of 3.58 based on 2,391 ratings",3.6,138 mins   More at IMDB TMDB,"Romance, Drama"
About Love,2019,"Weighted average of 3.78 based on 1,253 ratings",3.8,91 mins   More at IMDB TMDB,Documentary
Turkish Ice Cream,2019,"Weighted average of 3.01 based on 3,233 ratings",3.0,120 mins   More at IMDB TMDB,"War, Drama, History"
Bull,2019,"Weighted average of 3.26 based on 1,256 ratings",3.3,105 mins   More at IMDB TMDB,Drama
Spinster,2019,"Weighted average of 3.03 based on 1,743 ratings",3.0,90 mins   More at IMDB TMDB,Comedy
Back Home,2019,"Weighted average of 3.22 based on 1,664 ratings",3.2,77 mins   More at IMDB TMDB,Drama
The Man Without Gravity,2019,"Weighted average of 3.01 based on 2,346 ratings",3.0,107 mins   More at IMDB TMDB,"Fantasy, Comedy, Drama"
Dads,2019,"Weighted average of 3.40 based on 1,552 ratings",3.4,87 mins   More at IMDB TMDB,Documentary
Here Comes Hell,2019,"Weighted average of 2.80 based on 1,619 ratings",2.8,80 mins   More at IMDB TMDB,"Comedy, Horror"
Santa Girl,2019,"Weighted average of 1.88 based on 1,913 ratings",1.9,90 mins   More at IMDB TMDB,"Comedy, Romance, Relationship Comedy, Holiday Joy And Heartwarming Christmas, Laugh-Out-Loud Relationship Entanglements, Touching And Sentimental Family Stories, Show All…"
Homeward,2019,"Weighted average of 3.75 based on 1,521 ratings",3.8,96 mins   More at IMDB TMDB,Drama
Disco,2019,"Weighted average of 2.85 based on 1,588 ratings",2.9,94 mins   More at IMDB TMDB,Drama
Zana,2019,Weighted average of 3.52 based on 879 ratings,3.5,97 mins   More at IMDB TMDB,"Horror, Drama"
The Lost Okoroshi,2019,Weighted average of 3.47 based on 783 ratings,3.5,94 mins   More at IMDB TMDB,"Action, Adventure, Drama"
Invasion,2019,"Weighted average of 2.56 based on 2,152 ratings",2.6,129 mins   More at IMDB TMDB,"Science Fiction, Drama, Action, Monsters, Aliens, Sci-Fi And The Apocalypse, Action-Packed Space And Alien Sagas, Thought-Provoking Sci-Fi Action And Future Technology, Imaginative Space Odysseys And Alien Encounters, Dangerous Technology And The Apocalypse, Show All…"
The Collapse,2019,"Weighted average of 4.06 based on 2,041 ratings",4.1,200 mins   More at IMDB TMDB,Drama
Juror 8,2019,"Weighted average of 3.59 based on 1,673 ratings",3.6,114 mins   More at IMDB TMDB,Drama
Psycho-Pass: Sinners of the System - Case.1 Crime and Punishment,2019,"Weighted average of 3.30 based on 2,158 ratings",3.3,60 mins   More at IMDB TMDB,"Animation, Science Fiction, Crime"
Put Your Head on My Shoulder,2019,"Weighted average of 3.49 based on 2,540 ratings",3.5,"1,125 mins   More at IMDB TMDB","Drama, Comedy"
A.M.I.,2019,"Weighted average of 1.83 based on 2,051 ratings",1.8,77 mins   More at IMDB TMDB,"Horror, Intense Violence And Sexual Transgression, Gory, Gruesome, And Slasher Horror, Twisted Dark Psychological Thriller, Terrifying, Haunted, And Supernatural Horror, Graphic Violence And Brutal Revenge, Suspenseful Crime Thrillers, Show All…"
To Your Last Death,2019,"Weighted average of 3.02 based on 1,189 ratings",3.0,91 mins   More at IMDB TMDB,"Horror, Animation, Horror, The Undead And Monster Classics, Bloody Vampire Horror, Twisted Dark Psychological Thriller, Graphic Violence And Brutal Revenge, Show All…"
Thadam,2019,"Weighted average of 3.52 based on 2,914 ratings",3.5,138 mins   More at IMDB TMDB,"Crime, Action, Thriller, Mystery, Thrillers And Murder Mysteries, Intriguing And Suspenseful Murder Mysteries, Suspenseful Crime Thrillers, Show All…"
Light from Light,2019,"Weighted average of 3.26 based on 1,299 ratings",3.3,82 mins   More at IMDB TMDB,Drama
The Blackout,2019,"Weighted average of 2.70 based on 1,939 ratings",2.7,127 mins   More at IMDB TMDB,"Thriller, Action, Science Fiction, Monsters, Aliens, Sci-Fi And The Apocalypse, Action-Packed Space And Alien Sagas, Thought-Provoking Sci-Fi Action And Future Technology, Imaginative Space Odysseys And Alien Encounters, Dangerous Technology And The Apocalypse, Superheroes In Action-Packed Battles With Villains, Show All…"
David Crosby: Remember My Name,2019,"Weighted average of 3.67 based on 1,618 ratings",3.7,95 mins   More at IMDB TMDB,"Documentary, Music"
My First First Love,2019,"Weighted average of 3.06 based on 2,558 ratings",3.1,More at TMDB,"Romance, Comedy"
Frances Ferguson,2019,"Weighted average of 3.14 based on 1,848 ratings",3.1,74 mins   More at IMDB TMDB,Comedy
Trauma Center,2019,"Weighted average of 1.75 based on 2,315 ratings",1.7,87 mins   More at IMDB TMDB,"Action, Thriller, Thrillers And Murder Mysteries, Suspenseful Crime Thrillers, Violent Action, Guns, And Crime, Heists And Thrilling Action, Intriguing And Suspenseful Murder Mysteries, Noir And Dark Crime Dramas, Show All…"
Sole,2019,"Weighted average of 3.56 based on 1,659 ratings",3.6,103 mins   More at IMDB TMDB,Drama
Catherine the Great,2019,"Weighted average of 3.08 based on 1,356 ratings",3.1,240 mins   More at IMDB TMDB,"Drama, Epic History And Literature, Lavish Dramas And Sumptuous Royalty, Political Drama, Patriotism, And War, Show All…"
The True Adventures of Wolfboy,2019,"Weighted average of 3.17 based on 1,142 ratings",3.2,89 mins   More at IMDB TMDB,Drama
Lemebel,2019,"Weighted average of 3.62 based on 1,387 ratings",3.6,96 mins   More at IMDB TMDB,Documentary
MS Slavic 7,2019,"Weighted average of 2.94 based on 1,248 ratings",2.9,64 mins   More at IMDB TMDB,Drama
"Mektoub, My Love: Intermezzo",2019,Weighted average of 3.00 based on 468 ratings,3.0,212 mins   More at IMDB TMDB,"Comedy, Drama"
La Belle Indifference,2019,"Weighted average of 3.20 based on 2,198 ratings",3.2,94 mins   More at IMDB TMDB,"Drama, Comedy"
Indianara,2019,"Weighted average of 3.79 based on 1,277 ratings",3.8,84 mins   More at IMDB TMDB,Documentary
Where’s My Roy Cohn?,2019,"Weighted average of 3.37 based on 1,464 ratings",3.4,97 mins   More at IMDB TMDB,Documentary
Theory of Love,2019,"Weighted average of 3.30 based on 2,480 ratings",3.3,600 mins   More at IMDB TMDB,Drama
Bharat,2019,"Weighted average of 2.39 based on 3,041 ratings",2.4,155 mins   More at IMDB TMDB,"Action, Drama, Relationship Comedy, Bollywood Emotional Dramas, Touching And Sentimental Family Stories, Show All…"
Someday or One Day,2019,"Weighted average of 4.12 based on 1,446 ratings",4.1,936 mins   More at IMDB TMDB,"Mystery, Drama"
Homewrecker,2019,"Weighted average of 2.84 based on 1,693 ratings",2.8,76 mins   More at IMDB TMDB,"Comedy, Horror"
3022,2019,"Weighted average of 2.28 based on 1,797 ratings",2.3,90 mins   More at IMDB TMDB,"Science Fiction, Monsters, Aliens, Sci-Fi And The Apocalypse, Imaginative Space Odysseys And Alien Encounters, Action-Packed Space And Alien Sagas, Thought-Provoking Sci-Fi Action And Future Technology, Dangerous Technology And The Apocalypse, Show All…"
Halloween Party,2019,"Weighted average of 2.44 based on 1,729 ratings",2.4,93 mins   More at IMDB TMDB,Horror
The Bad Guys: The Movie,2019,"Weighted average of 2.91 based on 2,143 ratings",2.9,114 mins   More at IMDB TMDB,"Crime, Action"
White as Snow,2019,"Weighted average of 2.62 based on 1,645 ratings",2.6,112 mins   More at IMDB TMDB,"Drama, Comedy"
Over the Town,2019,Weighted average of 3.61 based on 691 ratings,3.6,130 mins   More at IMDB TMDB,"Comedy, Romance, Drama"
Inside Man: Most Wanted,2019,"Weighted average of 2.45 based on 2,060 ratings",2.5,106 mins   More at IMDB TMDB,"Action, Thriller, Crime, High Speed And Special Ops, Heists And Thrilling Action, Show All…"
A Russian Youth,2019,"Weighted average of 3.27 based on 1,665 ratings",3.3,72 mins   More at IMDB TMDB,"Drama, War"
Newly Rich,2019,"Weighted average of 3.17 based on 2,988 ratings",3.2,96 mins   More at IMDB TMDB,"Comedy, Drama"
Class of Lies,2019,"Weighted average of 3.56 based on 1,720 ratings",3.6,"1,120 mins   More at IMDB TMDB","Crime, Mystery"
No Manches Frida 2: Paradise Lost,2019,"Weighted average of 2.20 based on 3,018 ratings",2.2,102 mins   More at IMDB TMDB,Comedy
Very Ralph,2019,"Weighted average of 3.33 based on 1,237 ratings",3.3,108 mins   More at IMDB TMDB,Documentary
My Dog Stupid,2019,"Weighted average of 3.22 based on 2,189 ratings",3.2,106 mins   More at IMDB TMDB,Comedy
I’ll Go Where You Go,2019,"Weighted average of 3.06 based on 2,533 ratings",3.1,100 mins   More at IMDB TMDB,"Comedy, Drama"
Coup 53,2019,Weighted average of 3.76 based on 910 ratings,3.8,121 mins   More at IMDB TMDB,"Documentary, History"
The Tomorrow Man,2019,"Weighted average of 2.92 based on 1,403 ratings",2.9,94 mins   More at IMDB TMDB,"Romance, Drama, Relationship Comedy, Touching And Sentimental Family Stories, Show All…"
Play or Die,2019,"Weighted average of 1.85 based on 2,116 ratings",1.8,89 mins   More at IMDB TMDB,"Horror, Mystery"
Balloon,2019,"Weighted average of 3.62 based on 1,533 ratings",3.6,102 mins   More at IMDB TMDB,Drama
Samurai Marathon,2019,"Weighted average of 3.23 based on 1,180 ratings",3.2,105 mins   More at IMDB TMDB,"Action, Drama"
How I Became a Gangster,2019,"Weighted average of 3.18 based on 2,698 ratings",3.2,140 mins   More at IMDB TMDB,"Crime, Action"
Son of a Rich,2019,"Weighted average of 2.88 based on 2,765 ratings",2.9,109 mins   More at IMDB TMDB,Comedy
Dew,2019,"Weighted average of 2.92 based on 1,937 ratings",2.9,125 mins   More at IMDB TMDB,"Drama, Romance"
Mike Wallace Is Here,2019,"Weighted average of 3.63 based on 1,512 ratings",3.6,90 mins   More at IMDB TMDB,Documentary
Only,2019,"Weighted average of 2.46 based on 2,049 ratings",2.5,98 mins   More at IMDB TMDB,"Science Fiction, Romance, Drama, Action, Monsters, Aliens, Sci-Fi And The Apocalypse, Surreal And Thought-Provoking Visions Of Life And Death, Thought-Provoking Sci-Fi Action And Future Technology, Twisted Dark Psychological Thriller, Humanity'S Odyssey: Earth And Beyond, Dangerous Technology And The Apocalypse, Show All…"
