title,year,number_ratings,average_rating,length,genres
Fornacis,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"Mystery, Horror, Romance"
Runaway Romance,2018,Weighted average of 2.79 based on 367 ratings,2.8,90 mins   More at IMDB TMDB,"TV Movie, Romance"
Bully,2018,Weighted average of 2.91 based on 372 ratings,2.9,83 mins   More at IMDB TMDB,Comedy
What a Wonderful Family! 3,2018,Weighted average of 3.49 based on 281 ratings,3.5,123 mins   More at IMDB TMDB,"Drama, Comedy"
Pledges,2018,Weighted average of 2.63 based on 205 ratings,2.6,77 mins   More at IMDB TMDB,"Horror, Comedy"
Kuya Wes,2018,Weighted average of 3.30 based on 317 ratings,3.3,90 mins   More at IMDB TMDB,"Comedy, Drama"
A.I.C.O. -Incarnation-,2018,Weighted average of 3.22 based on 382 ratings,3.2,300 mins   More at IMDB TMDB,Animation
The Parting Glass,2018,Weighted average of 3.29 based on 210 ratings,3.3,95 mins   More at IMDB TMDB,Drama
Jay Myself,2018,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,Documentary
All Inclusive,2018,Weighted average of 3.12 based on 397 ratings,3.1,88 mins   More at IMDB TMDB,"Romance, Comedy"
Parkland: Inside Building 12,2018,Weighted average of 3.31 based on 325 ratings,3.3,119 mins   More at IMDB TMDB,Documentary
Wildwitch,2018,Weighted average of 2.98 based on 360 ratings,3.0,97 mins   More at IMDB TMDB,"Fantasy, Family"
The Heart,2018,Weighted average of 3.39 based on 334 ratings,3.4,100 mins   More at IMDB TMDB,Drama
The House Where the Mermaid Sleeps,2018,Weighted average of 3.30 based on 256 ratings,3.3,120 mins   More at IMDB TMDB,Drama
Film catastrophe,2018,No number of ratings available,No average rating available,54 mins   More at IMDB TMDB,Documentary
Reach,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"Comedy, Drama"
Carga,2018,Weighted average of 2.98 based on 342 ratings,3.0,113 mins   More at IMDB TMDB,Drama
Death Zone: Cleaning Mount Everest,2018,Weighted average of 3.46 based on 264 ratings,3.5,101 mins   More at IMDB TMDB,Documentary
The Ponds,2018,Weighted average of 3.45 based on 354 ratings,3.4,76 mins   More at IMDB TMDB,Documentary
"Yes, I Do",2018,Weighted average of 2.85 based on 273 ratings,2.9,90 mins   More at IMDB TMDB,"Romance, TV Movie"
What Have We Done to Deserve This?,2018,Weighted average of 3.00 based on 423 ratings,3.0,90 mins   More at IMDB TMDB,Comedy
Kiss & Tell,2018,Weighted average of 3.05 based on 447 ratings,3.1,88 mins   More at IMDB TMDB,"Drama, Comedy"
The City and the City,2018,Weighted average of 3.34 based on 219 ratings,3.3,240 mins   More at IMDB TMDB,"Drama, Crime"
Christabel,2018,No number of ratings available,No average rating available,113 mins   More at IMDB TMDB,"Horror, Fantasy, Romance"
Carlos Ballarta: furia ñera,2018,Weighted average of 3.42 based on 480 ratings,3.4,62 mins   More at IMDB TMDB,Comedy
Zen in the Ice Rift,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Drama
Game Girls,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Documentary
Alex & Me,2018,Weighted average of 2.95 based on 354 ratings,2.9,76 mins   More at IMDB TMDB,Family
For the Birds,2018,Weighted average of 3.50 based on 229 ratings,3.5,92 mins   More at IMDB TMDB,Documentary
Top Management,2018,Weighted average of 3.12 based on 276 ratings,3.1,480 mins   More at IMDB TMDB,Drama
Lost,2018,Weighted average of 2.84 based on 398 ratings,2.8,90 mins   More at IMDB TMDB,"Horror, Thriller"
The Fall of Sparta,2018,Weighted average of 2.99 based on 360 ratings,3.0,93 mins   More at IMDB TMDB,"Drama, Comedy"
Intimate Strangers,2018,Weighted average of 3.13 based on 348 ratings,3.1,110 mins   More at IMDB TMDB,Drama
Cooking with Love,2018,Weighted average of 3.09 based on 264 ratings,3.1,84 mins   More at IMDB TMDB,"Comedy, Romance, TV Movie"
The Rejected,2018,Weighted average of 2.66 based on 260 ratings,2.7,63 mins   More at IMDB TMDB,Horror
Bridges of Time,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Documentary
Apocalypsis,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Science Fiction, Thriller, Mystery, Animation"
CinemAbility: The Art of Inclusion,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Documentary
93Queen,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
Moromete Family: On the Edge of Time,2018,Weighted average of 3.42 based on 359 ratings,3.4,110 mins   More at IMDB TMDB,Drama
Prison Architect,2018,No number of ratings available,No average rating available,59 mins   More at IMDB TMDB,Drama
WrestleMassacre,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Horror
Captain Morten and the Spider Queen,2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,"Animation, Adventure"
City Dreamers,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Documentary
The Truth About Lies,2018,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,"Comedy, Romance"
Laugh or Die,2018,Weighted average of 3.38 based on 400 ratings,3.4,103 mins   More at IMDB TMDB,"War, History, Drama"
7 Splinters in Time,2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,"Science Fiction, Thriller, Mystery"
All of My Heart: The Wedding,2018,Weighted average of 3.18 based on 267 ratings,3.2,84 mins   More at IMDB TMDB,"TV Movie, Romance"
The Butler,2018,Weighted average of 3.17 based on 453 ratings,3.2,142 mins   More at IMDB TMDB,"Romance, History, Drama"
Thomas & Friends: Big World! Big Adventures! The Movie,2018,Weighted average of 2.68 based on 357 ratings,2.7,80 mins   More at IMDB TMDB,"Animation, Family, Adventure"
Pup Star: World Tour,2018,Weighted average of 2.78 based on 299 ratings,2.8,87 mins   More at IMDB TMDB,"Music, Family, Comedy"
Pitbull. Last Dog,2018,Weighted average of 3.18 based on 510 ratings,3.2,124 mins   More at IMDB TMDB,"Action, Crime"
Kittie: Origins/Evolutions,2018,Weighted average of 3.40 based on 295 ratings,3.4,94 mins   More at IMDB TMDB,Documentary
Fary Is the New Black,2018,Weighted average of 3.33 based on 453 ratings,3.3,74 mins   More at IMDB TMDB,Comedy
Hitokara ヒトカラ,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,No genres available
Facing the Wind,2018,No number of ratings available,No average rating available,108 mins   More at IMDB TMDB,Drama
This Mountain Life,2018,Weighted average of 3.48 based on 315 ratings,3.5,77 mins   More at IMDB TMDB,Documentary
Amar Akbar Anthony,2018,Weighted average of 2.55 based on 580 ratings,2.6,153 mins   More at IMDB TMDB,"Drama, Action"
Still Recording,2018,Weighted average of 3.62 based on 232 ratings,3.6,116 mins   More at IMDB TMDB,Documentary
Jodi Arias: An American Murder Mystery,2018,Weighted average of 3.32 based on 286 ratings,3.3,126 mins   More at IMDB TMDB,Crime
The Queen of Hollywood Blvd,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Drama, Crime"
In Memory Of,2018,No number of ratings available,No average rating available,122 mins   More at IMDB TMDB,"Science Fiction, Adventure, Horror"
Turtle Odyssey,2018,Weighted average of 3.39 based on 282 ratings,3.4,45 mins   More at IMDB TMDB,Documentary
Ploey: You Never Fly Alone,2018,Weighted average of 2.91 based on 325 ratings,2.9,83 mins   More at IMDB TMDB,"Animation, Family"
The Blessed,2018,Weighted average of 3.54 based on 227 ratings,3.5,103 mins   More at IMDB TMDB,"Animation, Horror, Drama"
Unbridled,2018,Weighted average of 2.96 based on 396 ratings,3.0,96 mins   More at IMDB TMDB,Thriller
Notes from the Field,2018,Weighted average of 3.65 based on 204 ratings,3.7,90 mins   More at IMDB TMDB,"Drama, TV Movie"
Mercy’s Girl,2018,No number of ratings available,No average rating available,108 mins   More at IMDB TMDB,Drama
Heavily in Love!,2018,Weighted average of 2.93 based on 464 ratings,2.9,82 mins   More at IMDB TMDB,"Romance, Comedy"
Whore and Beloved,2018,Weighted average of 3.31 based on 221 ratings,3.3,62 mins   More at IMDB TMDB,Comedy
Doing Money,2018,Weighted average of 3.30 based on 210 ratings,3.3,90 mins   More at IMDB TMDB,"TV Movie, Crime, Drama"
Diana,2018,Weighted average of 2.99 based on 236 ratings,3.0,101 mins   More at IMDB TMDB,"Drama, Mystery"
No. 1 Chung Ying Street,2018,No number of ratings available,No average rating available,120 mins   More at IMDB TMDB,"Drama, History"
Nothing Changes: Art for Hank’s Sake,2018,No number of ratings available,No average rating available,74 mins   More at IMDB TMDB,Documentary
Amin,2018,Weighted average of 3.27 based on 229 ratings,3.3,91 mins   More at IMDB TMDB,Drama
You Die,2018,Weighted average of 2.82 based on 295 ratings,2.8,94 mins   More at IMDB TMDB,"Horror, Thriller, Drama"
Quietness,2018,Weighted average of 3.18 based on 292 ratings,3.2,98 mins   More at IMDB TMDB,Drama
Starving Generation,2018,Weighted average of 2.85 based on 313 ratings,2.8,95 mins   More at IMDB TMDB,Comedy
Memoirs of a Man in Pajamas,2018,Weighted average of 3.00 based on 268 ratings,3.0,72 mins   More at IMDB TMDB,"Comedy, Animation"
The Sweetest Heart,2018,Weighted average of 3.05 based on 302 ratings,3.0,90 mins   More at IMDB TMDB,"Romance, TV Movie"
Birds Without Feathers,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Comedy
Memories of Christmas,2018,Weighted average of 2.94 based on 204 ratings,2.9,84 mins   More at IMDB TMDB,"Drama, TV Movie, Romance"
It’s a Hard Truth Ain’t It,2018,Weighted average of 3.52 based on 202 ratings,3.5,75 mins   More at IMDB TMDB,"Documentary, Animation"
Slam,2018,Weighted average of 3.30 based on 239 ratings,3.3,116 mins   More at IMDB TMDB,Drama
Hornet,2018,Weighted average of 2.66 based on 200 ratings,2.7,85 mins   More at IMDB TMDB,"Action, Adventure, Science Fiction"
Finding Farideh,2018,Weighted average of 3.47 based on 261 ratings,3.5,86 mins   More at IMDB TMDB,"Documentary, Drama"
Blood Brother,2018,Weighted average of 2.79 based on 329 ratings,2.8,90 mins   More at IMDB TMDB,"Action, Drama, Crime, Thriller"
Gatao 2: Rise of the King,2018,Weighted average of 3.19 based on 403 ratings,3.2,127 mins   More at IMDB TMDB,"Crime, Drama, Action"
Strangeways Here We Come,2018,Weighted average of 2.91 based on 363 ratings,2.9,86 mins   More at IMDB TMDB,"Crime, Comedy"
Spiele mit Bart: The Movie ft. Night Trap,2018,Weighted average of 3.71 based on 415 ratings,3.7,147 mins   More at IMDB TMDB,"Comedy, Mystery"
The Mover,2018,Weighted average of 3.37 based on 269 ratings,3.4,87 mins   More at IMDB TMDB,"Drama, History"
Royal Hearts,2018,Weighted average of 2.94 based on 290 ratings,2.9,84 mins   More at IMDB TMDB,"Romance, TV Movie"
Alpha: The Right to Kill,2018,Weighted average of 3.18 based on 335 ratings,3.2,94 mins   More at IMDB TMDB,Crime
Clean Up,2018,No number of ratings available,No average rating available,104 mins   More at IMDB TMDB,Drama
For Those Who Don’t Read Me,2018,No number of ratings available,No average rating available,107 mins   More at IMDB TMDB,Drama
Missions of Love,2018,Weighted average of 2.89 based on 292 ratings,2.9,96 mins   More at IMDB TMDB,"Romance, Comedy"
The Washing Society,2018,No number of ratings available,No average rating available,44 mins   More at IMDB TMDB,"Documentary, Drama"
"Kokkoku, Moment by Moment",2018,Weighted average of 3.36 based on 275 ratings,3.4,288 mins   More at IMDB TMDB,"Drama, Mystery, Animation"
"Kabul, City in the Wind",2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Documentary
Bloody Ballet,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Horror
Black Wake,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,"Thriller, Science Fiction, Horror, TV Movie"
Another Version of You,2018,Weighted average of 3.10 based on 299 ratings,3.1,96 mins   More at IMDB TMDB,"Romance, Fantasy, Adventure"
Não se Aceitam Devoluções,2018,Weighted average of 2.92 based on 473 ratings,2.9,99 mins   More at IMDB TMDB,Comedy
First Love,2018,Weighted average of 3.04 based on 362 ratings,3.0,122 mins   More at IMDB TMDB,"Drama, Romance"
Aliens Ate My Homework,2018,Weighted average of 2.65 based on 266 ratings,2.6,90 mins   More at IMDB TMDB,"Comedy, Family, Adventure"
Suicide Club,2018,Weighted average of 2.61 based on 299 ratings,2.6,90 mins   More at IMDB TMDB,Thriller
Kamen Rider Amazons The Movie: The Final Judgment,2018,Weighted average of 3.22 based on 248 ratings,3.2,101 mins   More at IMDB TMDB,"Action, Horror, Mystery, Science Fiction, Adventure"
A Christmas in Royal Fashion,2018,Weighted average of 2.69 based on 249 ratings,2.7,90 mins   More at IMDB TMDB,"TV Movie, Romance, Drama"
RSC Live: Macbeth,2018,Weighted average of 3.34 based on 246 ratings,3.3,123 mins   More at IMDB TMDB,Drama
Bipolar Rock ’N Roller,2018,Weighted average of 3.52 based on 319 ratings,3.5,70 mins   More at IMDB TMDB,"Documentary, TV Movie"
The Third Charm,2018,Weighted average of 3.18 based on 291 ratings,3.2,"1,440 mins   More at IMDB TMDB",Drama
The Outsiders,2018,Weighted average of 3.17 based on 314 ratings,3.2,119 mins   More at IMDB TMDB,"Romance, Drama"
Adelaide,2018,Weighted average of 2.84 based on 326 ratings,2.8,102 mins   More at IMDB TMDB,"Crime, Mystery, Drama"
Nossa Chape,2018,No number of ratings available,No average rating available,101 mins   More at IMDB TMDB,Documentary
Indivisible,2018,Weighted average of 3.15 based on 230 ratings,3.1,119 mins   More at IMDB TMDB,"Drama, War"
"LOUDER! Can’t Hear What You’re Singin’, Wimp!",2018,No number of ratings available,No average rating available,107 mins   More at IMDB TMDB,Comedy
Il vegetale,2018,Weighted average of 2.80 based on 546 ratings,2.8,84 mins   More at IMDB TMDB,Comedy
Titixe,2018,Weighted average of 3.48 based on 200 ratings,3.5,62 mins   More at IMDB TMDB,Documentary
"I, Potro",2018,Weighted average of 3.16 based on 434 ratings,3.2,50 mins   More at IMDB TMDB,"TV Movie, Comedy"
"Help, I Shrunk My Parents",2018,Weighted average of 2.73 based on 468 ratings,2.7,90 mins   More at IMDB TMDB,"Family, Adventure, Comedy"
Bride of Scarecrow,2018,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,Horror
Dirt,2018,Weighted average of 3.10 based on 374 ratings,3.1,102 mins   More at IMDB TMDB,"Drama, Action"
Dark Buildings (A Crack in the Wall),2018,Weighted average of 3.07 based on 398 ratings,3.1,94 mins   More at IMDB TMDB,"Thriller, Mystery, Drama"
Dantza,2018,Weighted average of 3.46 based on 238 ratings,3.5,90 mins   More at IMDB TMDB,"Drama, Music"
The Snow Queen: Mirror Lands,2018,Weighted average of 2.95 based on 283 ratings,3.0,87 mins   More at IMDB TMDB,"Animation, Adventure, Fantasy, Family, Comedy"
Oru Kuprasidha Payyan,2018,Weighted average of 3.13 based on 474 ratings,3.1,145 mins   More at IMDB TMDB,"Mystery, Thriller"
To Catch a Serial Killer with Trevor McDonald,2018,Weighted average of 3.14 based on 344 ratings,3.1,46 mins   More at IMDB TMDB,"Documentary, Crime"
"Kilian Jornet, Path to Everest",2018,Weighted average of 3.48 based on 329 ratings,3.5,84 mins   More at IMDB TMDB,Documentary
Witness of Another World,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Documentary
Blood Clots,2018,Weighted average of 3.00 based on 231 ratings,3.0,72 mins   More at IMDB TMDB,Horror
Mulshi Pattern,2018,Weighted average of 3.53 based on 330 ratings,3.5,155 mins   More at IMDB TMDB,No genres available
"Happier Times, Grump",2018,Weighted average of 3.43 based on 376 ratings,3.4,118 mins   More at IMDB TMDB,"Drama, Comedy"
The Nursery,2018,Weighted average of 2.57 based on 328 ratings,2.6,88 mins   More at IMDB TMDB,"Horror, Thriller"
Hantu Kak Limah,2018,Weighted average of 3.12 based on 346 ratings,3.1,111 mins   More at IMDB TMDB,"Comedy, Horror"
Iruttu Araiyil Murattu Kuthu,2018,Weighted average of 2.64 based on 480 ratings,2.6,118 mins   More at IMDB TMDB,"Horror, Comedy"
The Innocent,2018,Weighted average of 3.25 based on 230 ratings,3.3,114 mins   More at IMDB TMDB,Drama
Stay With Me,2018,Weighted average of 2.81 based on 441 ratings,2.8,105 mins   More at IMDB TMDB,"Romance, Drama"
National Theatre Live: The Madness of George III,2018,Weighted average of 3.56 based on 297 ratings,3.6,132 mins   More at IMDB TMDB,"Drama, History"
Lying to Mom,2018,No number of ratings available,No average rating available,133 mins   More at IMDB TMDB,Drama
Beached Tuna,2018,Weighted average of 2.81 based on 511 ratings,2.8,89 mins   More at IMDB TMDB,Comedy
Alien Predator,2018,Weighted average of 2.51 based on 245 ratings,2.5,87 mins   More at IMDB TMDB,"Horror, Science Fiction, Action, Adventure, Monsters, Aliens, Sci-Fi And The Apocalypse, Action-Packed Space And Alien Sagas, Show All…"
